"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155"
0.101072,0.0135301,0.197454,0.0654387,0.0483856,0.821471,0.10779,0.403155,0.167742,0.139765,0.155956,0.180131,0.200894,0.385815,0.184324,0.171464,0.0327725,0.0194628,0.0131629,0.154552,0.29293,0.0342051,0.0156816,0.0242534,0.340332,0.446479,0.15678,0.0187004,0.114096,0.0577237,0.00419224,0.0568721,0.0515504,0.0478487,0.286001,0.0655,0.232301,0.0299126,0.207621,0.200661,0.181695,0.28538,0.321655,0.0851843,0.307224,0.0511083,0.0840006,0.316604,0.0249508,0.214964,0.76324,0.527387,0.848162,0.725912,0.561272,0.308245,0.68003,0.362099,0.903196,0.952193,0.210286,0.923969,0.582231,0.579285,0.447026,0.806738,0.474652,0.622826,0.561687,0.529942,0.909095,0.878946,0.60602,0.762442,0.648969,0.378869,0.561017,0.586556,0.858106,0.302947,0.433112,0.967781,0.938447,0.116881,0.644194,0.820981,0.818237,0.582634,0.25679,0.835088,0.308649,0.820002,0.87489,0.641786,0.946162,0.289918,0.81984,0.598028,0.678418,0.914695,0.860029,0.933511,0.543516,0.943017,0.812048,0.614725,0.786986,0.753703,0.882812,0.885864,0.417659,0.900505,0.565263,0.749046,0.349593,0.438434,0.860523,0.92413,0.8011,0.743313,0.582788,0.691229,0.696828,0.63626,0.918441,0.696636,0.992213,0.640575,0.453021,0.867394,0.444437,0.695984,0.923028,0.755755,0.500737,0.900185,0.513503,0.845365,0.935963,0.692528,0.777418,0.558705,0.896904,0.682335,0.657817,0.489816,0.893882,0.708741,0.623474,0.839252,0.999229,0.676484,0.266524,0.55397,0.942397
0.127802,0.0198154,0.0968809,0.0364738,0.167785,0.870172,0.0827257,0.474983,0.0745049,0.227709,0.0381634,0.315533,0.331597,0.468058,0.070612,0.0827197,0.12868,0.149502,0.168817,0.0779966,0.251326,0.207491,0.0496712,0.107608,0.413191,0.449146,0.102627,0.0373257,0.204758,0.0402367,0.0996721,0.244014,0.0409466,0.0608445,0.244952,0.161636,0.305862,0.227606,0.0722865,0.03048,0.0235435,0.220804,0.297599,0.0884839,0.350192,0.107976,0.122302,0.160586,0.0400067,0.188142,0.731144,0.600027,0.985356,0.801697,0.611276,0.300796,0.773177,0.377682,0.697664,0.983296,0.12129,0.959235,0.608976,0.62948,0.537632,0.930566,0.504812,0.739651,0.606863,0.574218,0.840134,0.804294,0.676294,0.745558,0.797293,0.567904,0.580829,0.635598,0.902011,0.350964,0.551442,0.864993,0.850801,0.174728,0.681736,0.756356,0.912894,0.67217,0.0305663,0.867395,0.315082,0.750481,0.904694,0.690036,0.965609,0.357138,0.964951,0.649764,0.67844,0.9326,0.94789,0.8507,0.563275,0.972115,0.926014,0.658291,0.741079,0.836998,0.827004,0.82462,0.497253,0.880466,0.643784,0.681788,0.384059,0.570285,0.905924,0.960545,0.798778,0.761428,0.723964,0.785026,0.844319,0.760884,0.917878,0.742542,0.96922,0.789362,0.430555,0.975033,0.493342,0.710703,0.812434,0.862262,0.388945,0.918982,0.395612,0.869929,0.932451,0.718087,0.746603,0.609374,0.753623,0.805333,0.794278,0.589533,0.971826,0.657088,0.636358,0.939562,0.950868,0.664691,0.271967,0.610062,0.734521
0.0283161,0.00393192,0.2373,0.0319087,0.0885403,0.950489,0.0957168,0.465908,0.108355,0.0598458,0.229323,0.217597,0.12729,0.515688,0.14014,0.169201,0.13308,0.0491585,0.239506,0.022302,0.223048,0.174051,0.228041,0.145058,0.381892,0.451546,0.137709,0.116583,0.0713605,0.031562,0.0874738,0.135777,0.0212592,0.172888,0.143126,0.0183627,0.259402,0.0553698,0.148378,0.070262,0.198458,0.0474969,0.361643,0.185661,0.34877,0.0313213,0.229433,0.216213,0.0521357,0.0899728,0.771461,0.599699,0.903789,0.839947,0.57958,0.353437,0.722826,0.43373,0.888994,0.928813,0.220473,0.746009,0.604633,0.686128,0.459171,0.786153,0.448125,0.677322,0.61209,0.566494,0.785746,0.76004,0.64481,0.673097,0.638602,0.372185,0.619062,0.608765,0.889959,0.345024,0.575941,0.98423,0.935432,0.175709,0.810378,0.74846,0.904331,0.690068,0.24211,0.943476,0.338767,0.816534,0.895861,0.766547,0.830511,0.293094,0.866436,0.697901,0.679388,0.943362,0.989908,0.900457,0.546421,0.713109,0.979359,0.67091,0.941349,0.631757,0.909456,0.846541,0.437307,0.872403,0.683703,0.669668,0.36904,0.53655,0.86326,0.93701,0.688627,0.683938,0.676545,0.717976,0.710254,0.845235,0.96542,0.662996,0.979078,0.648063,0.514409,0.904416,0.517291,0.720652,0.952374,0.899806,0.418551,0.959729,0.37673,0.843958,0.934621,0.703909,0.622033,0.593907,0.824541,0.712792,0.719845,0.563037,0.912428,0.629228,0.696213,0.960906,0.908047,0.640852,0.267681,0.617438,0.744795
0.171594,0.251851,0.244374,0.212728,0.211987,0.774264,0.205369,0.472459,0.201648,0.26254,0.259152,0.228229,0.262648,0.496173,0.0898558,0.239683,0.079435,0.0937154,0.177708,0.14755,0.208335,0.126394,0.131722,0.0921549,0.367754,0.443008,0.0370262,0.104312,0.0407014,0.134524,0.122809,0.303444,0.0477514,0.177588,0.313286,0.203115,0.264455,0.119307,0.250435,0.0710274,0.295892,0.226793,0.322169,0.133697,0.304434,0.0267347,0.153572,0.2185,0.218396,0.050836,0.770422,0.577088,0.781521,0.808278,0.597211,0.249284,0.708022,0.378388,0.784653,0.771347,0.163516,0.862034,0.62602,0.632719,0.509098,0.80556,0.437148,0.740338,0.564726,0.544773,0.840614,0.934431,0.624124,0.687746,0.607349,0.553813,0.580678,0.619343,0.789017,0.311266,0.539641,0.799522,0.78172,0.365775,0.775937,0.978808,0.855337,0.676438,0.257223,0.778565,0.336092,0.904245,0.813842,0.725755,0.897238,0.328297,0.799853,0.604245,0.741103,0.800707,0.873749,0.960398,0.544234,0.888954,0.950646,0.678233,0.837204,0.789832,0.796906,0.781995,0.464511,0.896586,0.630671,0.685823,0.363292,0.493015,0.878082,0.860275,0.792322,0.840719,0.633912,0.837202,0.779099,0.72012,0.821483,0.681776,0.931274,0.697768,0.480133,0.896657,0.44288,0.633415,0.777516,0.946178,0.356945,0.817982,0.390909,0.778232,0.855227,0.655115,0.729743,0.59734,0.651044,0.655463,0.798811,0.545774,0.906533,0.616673,0.613045,0.936776,0.827698,0.605178,0.27169,0.562765,0.694448
0.0331679,0.250147,0.220739,0.125211,0.131095,0.947996,0.0890173,0.472885,0.252569,0.0893223,0.192442,0.353408,0.236412,0.450414,0.111629,0.112107,0.0525173,0.154357,0.184836,0.104315,0.199012,0.0377239,0.220548,0.185091,0.416244,0.447375,0.110381,0.0348669,0.0256591,0.0363408,0.0569942,0.0514442,0.058883,0.123046,0.20565,0.0303418,0.348997,0.0746941,0.204472,0.126727,0.250504,0.130043,0.41645,0.0970316,0.381561,0.135218,0.243057,0.194387,0.0343338,0.254612,0.746673,0.567614,0.826235,0.690702,0.568952,0.33748,0.965801,0.462777,0.75202,0.835173,0.302045,0.821357,0.577666,0.588929,0.522634,0.883647,0.498627,0.657551,0.536349,0.572611,0.866843,0.932118,0.61952,0.793411,0.702348,0.516765,0.565265,0.562029,0.927445,0.311081,0.479475,0.963227,0.955514,0.372895,0.788625,0.781284,0.918853,0.588212,0.315584,0.902502,0.352066,0.803064,0.949715,0.780809,0.916802,0.225822,0.919146,0.603647,0.704293,0.880041,0.937214,0.88225,0.536701,0.914599,0.919298,0.623427,0.832027,0.980972,0.887922,0.863285,0.45182,0.955344,0.627988,0.642311,0.412767,0.484937,0.922971,0.65832,0.845228,0.736733,0.600148,0.652785,0.693669,0.627914,0.926907,0.89023,0.996776,0.594768,0.498116,0.892993,0.500899,0.623056,0.89875,0.825134,0.525771,0.949593,0.548316,0.902889,0.860106,0.746328,0.678273,0.566162,0.956025,0.738108,0.702681,0.496103,0.859634,0.599787,0.74502,0.878597,0.95842,0.659205,0.286878,0.623817,0.714352
0.145896,0.205699,0.191694,0.0862174,0.0953145,0.87615,0.0515465,0.42097,0.20276,0.173513,0.228396,0.229283,0.254842,0.424083,0.179231,0.0460636,0.0146013,0.0775472,0.160099,0.0655566,0.220402,0.124936,0.0431867,0.119095,0.348151,0.432122,0.00146803,0.026919,0.176881,0.171326,0.0324591,0.0492444,0.13445,0.143429,0.283649,0.0178109,0.292549,0.0675659,0.281976,0.0109269,0.173047,0.179279,0.355811,0.0802659,0.31544,0.101343,0.181769,0.294169,0.0884098,0.0946853,0.822479,0.533401,0.799281,0.818019,0.543016,0.261546,0.727888,0.397159,0.948386,0.72118,0.133065,0.808451,0.61414,0.589807,0.487798,0.955577,0.451052,0.718952,0.531605,0.552643,0.826824,0.97252,0.71207,0.660409,0.583123,0.486975,0.550462,0.554577,0.917342,0.290752,0.536317,0.89339,0.83561,0.348039,0.651716,0.783714,0.916025,0.636049,0.216968,0.616224,0.305109,0.692431,0.97076,0.738695,0.964449,0.26399,0.923221,0.605781,0.731077,0.978335,0.950246,0.949597,0.508561,0.893494,0.888354,0.60738,0.817315,0.861703,0.991626,0.847211,0.441103,0.932264,0.552833,0.673613,0.307875,0.522955,0.82799,0.924337,0.748896,0.771117,0.608257,0.709771,0.752095,0.654394,0.889995,0.835705,0.89497,0.704916,0.482597,0.94107,0.435679,0.678339,0.742743,0.855663,0.502387,0.959542,0.511431,0.785919,0.795903,0.718936,0.709603,0.578138,0.698342,0.738697,0.723917,0.49616,0.812145,0.633579,0.699785,0.991603,0.872652,0.65228,0.28977,0.567968,0.748207
0.12213,0.165221,0.196885,0.0994022,0.104994,0.858303,0.111875,0.401558,0.219143,0.1376,0.197243,0.215666,0.249304,0.434369,0.143952,0.206496,0.0306088,0.107995,0.168085,0.0786479,0.112825,0.149782,0.0311589,0.155402,0.349086,0.394338,0.0670228,0.0736132,0.17934,0.0939201,0.191169,0.211054,0.171019,0.0466867,0.167181,0.0868846,0.233434,0.104929,0.182833,0.102305,0.270208,0.271149,0.304729,0.10788,0.297693,0.0568628,0.191366,0.205059,0.117006,0.127567,0.744267,0.55966,0.736398,0.791047,0.530539,0.272813,0.971958,0.390037,0.795504,0.771758,0.166256,0.894003,0.581615,0.615301,0.475566,0.784197,0.424135,0.719943,0.527887,0.534479,0.771425,0.99961,0.663545,0.647641,0.569678,0.481714,0.588033,0.555196,0.85305,0.241131,0.516753,0.86504,0.885971,0.254145,0.749705,0.955296,0.886805,0.599235,0.227235,0.75868,0.276347,0.742098,0.9306,0.810508,0.876476,0.306788,0.849629,0.67108,0.746558,0.907346,0.797322,0.989836,0.51428,0.83799,0.889347,0.637686,0.766571,0.731488,0.802354,0.925876,0.429895,0.888227,0.640382,0.617836,0.314108,0.513215,0.903859,0.839749,0.84535,0.98758,0.602677,0.646182,0.743337,0.79179,0.802751,0.785185,0.872463,0.692543,0.398106,0.834355,0.443549,0.609273,0.907612,0.844093,0.511789,0.951121,0.490747,0.859626,0.95733,0.743135,0.641328,0.569263,0.755133,0.725398,0.729831,0.491831,0.772968,0.612174,0.621872,0.899381,0.805239,0.684496,0.245809,0.560468,0.767219
0.062806,0.154221,0.252816,0.174242,0.0377638,0.759724,0.118319,0.414146,0.108354,0.336509,0.0510051,0.31674,0.247033,0.421712,0.119386,0.17188,0.109113,0.0758214,0.0579227,0.168224,0.00171735,0.0551208,0.0284449,0.0482028,0.329296,0.434528,0.0709472,0.128293,0.0566529,0.116921,0.247797,0.219028,0.0402554,0.000939703,0.2526,0.0495519,0.29197,0.0796819,0.227191,0.110798,0.27922,0.170382,0.285099,0.151743,0.313167,0.130666,0.155243,0.247412,0.0569768,0.132371,0.700385,0.549484,0.971996,0.775616,0.551564,0.294962,0.627712,0.318946,0.696748,0.791619,0.209696,0.870605,0.577622,0.56998,0.494537,0.94728,0.460887,0.719871,0.513004,0.52636,0.989737,0.828716,0.590604,0.68412,0.59103,0.341138,0.52683,0.528221,0.891466,0.174742,0.505385,0.82036,0.817628,0.299829,0.803691,0.975554,0.769361,0.526544,0.216159,0.620006,0.303774,0.800374,0.86396,0.671404,0.876273,0.290519,0.927882,0.605217,0.66139,0.859511,0.924968,0.989461,0.494923,0.801068,0.856545,0.754598,0.909449,0.691973,0.789996,0.713087,0.428297,0.960727,0.6243,0.626747,0.321074,0.482442,0.956288,0.849836,0.741475,0.700124,0.557554,0.653044,0.896035,0.692205,0.988855,0.97061,0.832308,0.583896,0.440514,0.908417,0.427187,0.705144,0.938879,0.786332,0.515223,0.986288,0.511618,0.929854,0.823829,0.657047,0.69392,0.509215,0.766916,0.65732,0.761878,0.522752,0.974871,0.576093,0.64778,0.951958,0.883428,0.579268,0.267578,0.547595,0.698269
0.0738509,0.143443,0.153414,0.0096517,0.0148089,0.763345,0.064257,0.359911,0.112093,0.295722,0.166806,0.230149,0.179969,0.361131,0.00578866,0.145275,0.0512578,0.0177461,0.001587,0.155595,0.155821,0.0704899,0.0639677,0.036623,0.262981,0.374272,0.057646,0.106819,0.00942224,0.0753809,0.0622928,0.0141199,0.050098,0.0972731,0.0606343,0.120628,0.163253,0.0707427,0.0689613,0.00803329,0.174806,0.150283,0.247647,0.00803253,0.273922,0.173855,0.16986,0.183058,0.0861492,0.0949384,0.767799,0.543816,0.855495,0.790126,0.575212,0.233441,0.669958,0.286176,0.825106,0.848761,0.00540762,0.961999,0.568237,0.523272,0.427949,0.894611,0.448005,0.815585,0.517463,0.465858,0.782869,0.955209,0.672361,0.641626,0.533672,0.285016,0.529639,0.497969,0.988744,0.138024,0.472641,0.812345,0.82018,0.225957,0.694901,0.890294,0.737568,0.547151,0.152482,0.743416,0.247564,0.908146,0.945402,0.758042,0.994446,0.196033,0.919308,0.599469,0.673126,0.98539,0.958871,0.842444,0.444025,0.881792,0.962737,0.661033,0.84987,0.736706,0.895582,0.975453,0.385764,0.858692,0.504411,0.580217,0.279735,0.449611,0.930607,0.795742,0.844894,0.72006,0.506671,0.76355,0.750054,0.742725,0.986965,0.840112,0.993171,0.573712,0.439795,0.788137,0.37768,0.599182,0.893153,0.966974,0.469128,0.975779,0.473691,0.973367,0.872218,0.660278,0.5877,0.538047,0.854258,0.810901,0.868552,0.443231,0.994306,0.597909,0.58441,0.969631,0.908697,0.569931,0.238402,0.492103,0.855525
0.0404418,0.155119,0.18298,0.0224935,0.0235496,0.859924,0.0621092,0.409897,0.136967,0.117108,0.0936851,0.183196,0.213636,0.376736,0.173576,0.220635,0.066341,0.0107416,0.0655777,0.18944,0.0786245,0.0146606,0.0788764,0.0203887,0.361997,0.433538,0.0900293,0.112158,0.0514683,0.144292,0.1734,0.169679,0.0669264,0.0718727,0.178644,0.0396679,0.221183,0.136721,0.185681,0.0895934,0.13083,0.112371,0.302013,0.0901241,0.292882,0.117823,0.186116,0.288094,0.115301,0.137214,0.716367,0.572457,0.840518,0.904845,0.595265,0.282447,0.947265,0.360534,0.807704,0.828515,0.164395,0.809341,0.55118,0.582052,0.436847,0.933012,0.432502,0.667468,0.540592,0.523589,0.845307,0.977192,0.624183,0.808001,0.63424,0.333526,0.555376,0.542216,0.995975,0.248268,0.462858,0.755134,0.758741,0.155935,0.713556,0.96876,0.74582,0.548444,0.195779,0.758192,0.256309,0.728091,0.798604,0.675594,0.813256,0.296991,0.924143,0.572442,0.769395,0.932324,0.936723,0.813067,0.486133,0.92755,0.880794,0.628574,0.624159,0.636536,0.968555,0.900576,0.404439,0.84461,0.597459,0.666824,0.293097,0.490057,0.932038,0.982662,0.802326,0.702553,0.657762,0.714198,0.950034,0.685321,0.845481,0.710886,0.919149,0.592049,0.378445,0.973717,0.461616,0.740655,0.768577,0.951874,0.442504,0.87617,0.496538,0.920276,0.924416,0.685176,0.617116,0.55036,0.702408,0.61216,0.696607,0.504388,0.911121,0.587185,0.63461,0.949172,0.784255,0.638213,0.21541,0.550221,0.654197
0.0752273,0.17196,0.0840132,0.111192,0.114714,0.781193,0.0527573,0.437395,0.244491,0.142673,0.113442,0.160485,0.25039,0.428448,0.184364,0.212959,0.167088,0.0621653,0.0788638,0.0249652,0.0766193,0.0373256,0.0231643,0.0897651,0.361487,0.471445,0.048508,0.0348259,0.0933129,0.00294959,0.205885,0.226826,0.0775393,0.186838,0.218533,0.181099,0.186377,0.0575144,0.169482,0.132057,0.0864157,0.218822,0.339721,0.110382,0.184498,0.113254,0.113118,0.30525,0.0942672,0.168108,0.738357,0.565171,0.952983,0.734722,0.530889,0.297634,0.777136,0.370817,0.812502,0.861015,0.230746,0.853988,0.574709,0.568527,0.458713,0.768301,0.482325,0.62708,0.551454,0.526231,0.857778,0.88638,0.651709,0.716284,0.662312,0.372419,0.583018,0.564475,0.825238,0.302267,0.520228,0.786772,0.86754,0.220327,0.683539,0.746345,0.826024,0.551424,0.151803,0.651385,0.318951,0.756752,0.977199,0.986135,0.968334,0.309431,0.841268,0.631161,0.747118,0.891286,0.850037,0.768808,0.529103,0.946611,0.911346,0.651325,0.778977,0.730674,0.843812,0.900517,0.434971,0.904616,0.579114,0.661278,0.314789,0.506961,0.868833,0.93196,0.708917,0.755004,0.643553,0.711587,0.843865,0.600994,0.865552,0.634859,0.940965,0.718878,0.430486,0.884064,0.427697,0.700656,0.865701,0.946262,0.361854,0.895351,0.499091,0.872232,0.886436,0.737165,0.667814,0.566967,0.733706,0.73367,0.761501,0.527257,0.867816,0.58474,0.635074,0.880099,0.890183,0.665121,0.259532,0.586345,0.781057
0.04823,0.164814,0.185741,0.10523,0.00340897,0.893171,0.0455659,0.359352,0.128978,0.181481,0.160188,0.178885,0.172465,0.375003,0.116304,0.12578,0.0793734,0.0237331,0.0912602,0.0245437,0.229269,0.0622929,0.0728263,0.0869306,0.349359,0.357445,0.0338903,0.121714,0.0520705,0.0387618,0.126627,0.236247,0.0705005,0.0588332,0.203319,0.0327587,0.162447,0.0257925,0.169405,0.0906815,0.173482,0.225583,0.285441,0.128371,0.27831,0.0490649,0.0941746,0.145321,0.168805,0.179066,0.724872,0.543356,0.795864,0.721154,0.492685,0.288483,0.848612,0.34695,0.773793,0.893406,0.0997758,0.879217,0.521095,0.546788,0.403583,0.727085,0.426106,0.631751,0.48334,0.468149,0.832856,0.79011,0.608653,0.743062,0.537525,0.311194,0.512692,0.511689,0.957215,0.145224,0.454941,0.786484,0.90616,0.296402,0.583469,0.790435,0.831204,0.533195,0.148779,0.73458,0.236462,0.706867,0.809258,0.851689,0.933878,0.27656,0.817423,0.555802,0.664271,0.926389,0.866014,0.952246,0.469515,0.97972,0.994748,0.543661,0.728788,0.660458,0.804808,0.804363,0.392857,0.816393,0.5376,0.570964,0.291194,0.439802,0.975189,0.9886,0.859701,0.827064,0.560942,0.613343,0.794309,0.717474,0.861916,0.882942,0.957645,0.691708,0.383894,0.99686,0.413622,0.580094,0.795574,0.951184,0.461585,0.925006,0.459761,0.920155,0.876066,0.651663,0.547362,0.53274,0.912836,0.680304,0.74181,0.461171,0.913507,0.711931,0.636616,0.980968,0.824426,0.569205,0.23736,0.485615,0.705698
0.0563933,0.0682279,0.197817,0.118305,0.124265,0.866329,0.0775529,0.406867,0.291357,0.141286,0.25804,0.163747,0.233909,0.449028,0.271568,0.130977,0.0492418,0.0538187,0.0925759,0.100973,0.238205,0.116101,0.120431,0.124932,0.320845,0.368819,0.237981,0.175241,0.0864859,0.0212841,0.0715199,0.162243,0.0898105,0.0949155,0.202041,0.0594704,0.262452,0.155939,0.196671,0.173149,0.271027,0.108345,0.306914,0.0452526,0.201394,0.100396,0.100588,0.240943,0.0347785,0.168848,0.65768,0.552419,0.772618,0.761691,0.504123,0.258798,0.747459,0.337732,0.823708,0.622951,0.212218,0.895079,0.501766,0.564483,0.443235,0.636507,0.430407,0.58577,0.513181,0.473778,0.66778,0.729869,0.64133,0.777418,0.533661,0.3516,0.496251,0.523777,0.935026,0.323424,0.462928,0.842469,0.617497,0.16897,0.640897,0.636353,0.809524,0.563733,0.216186,0.736731,0.262267,0.794204,0.555087,0.677875,0.956535,0.31921,0.913189,0.632475,0.589876,0.930136,0.847609,0.906984,0.499318,0.908082,0.930952,0.57392,0.745429,0.70766,0.935959,0.956809,0.427772,0.76712,0.590934,0.595831,0.223427,0.482882,0.955202,0.981873,0.742549,0.751932,0.511429,0.75932,0.803853,0.779557,0.787132,0.655893,0.934336,0.520668,0.440339,0.917652,0.444657,0.724435,0.733365,0.949535,0.490765,0.84401,0.456277,0.988467,0.952394,0.656146,0.566605,0.51052,0.684513,0.558051,0.692397,0.462312,0.899054,0.550705,0.717952,0.970771,0.900634,0.624299,0.284532,0.498854,0.591213
0.0210181,0.147312,0.090721,0.0794851,0.0355327,0.733635,0.0542883,0.410777,0.172205,0.169824,0.174367,0.27536,0.211748,0.445831,0.115885,0.0682614,0.00869821,0.161611,0.09365,0.119138,0.111535,0.144585,0.0224621,0.118173,0.31986,0.39851,0.0140744,0.048629,0.0993679,0.0560015,0.175329,0.103066,0.0762867,0.128763,0.167639,0.0285233,0.123095,0.0690197,0.191367,0.0539676,0.155833,0.162528,0.267393,0.140145,0.297047,0.087562,0.155893,0.132868,0.0535014,0.195054,0.720501,0.545334,0.881911,0.797121,0.558202,0.187793,0.789371,0.361284,0.95217,0.78766,0.207778,0.845282,0.556081,0.560651,0.4682,0.990468,0.411138,0.621524,0.534803,0.51094,0.814534,0.995362,0.649929,0.766082,0.626547,0.466425,0.548902,0.567256,0.711728,0.29077,0.494584,0.802421,0.779084,0.292075,0.640576,0.780065,0.753461,0.578952,0.231523,0.748755,0.286182,0.719575,0.993724,0.709302,0.830977,0.303799,0.968288,0.604848,0.685607,0.841478,0.827655,0.970148,0.502401,0.847967,0.98529,0.716464,0.810054,0.790511,0.84128,0.899407,0.444623,0.963148,0.594708,0.728315,0.296724,0.496664,0.967546,0.997282,0.732865,0.768491,0.584531,0.685996,0.692948,0.636849,0.88945,0.801076,0.872333,0.658513,0.461783,0.872432,0.410338,0.661097,0.942894,0.933144,0.504125,0.874551,0.33995,0.789008,0.827937,0.595976,0.689669,0.563054,0.695128,0.699747,0.750966,0.519227,0.981205,0.676201,0.644115,0.919115,0.941673,0.681004,0.27598,0.561763,0.726943
0.00412715,0.0547458,0.104692,0.0265643,0.00856808,0.880923,0.15114,0.419042,0.231451,0.36644,0.212655,0.212416,0.296857,0.429659,0.169578,0.057728,0.0363821,0.103527,0.151995,0.0909916,0.183355,0.160385,0.0104046,0.0159065,0.113943,0.466125,0.191477,0.0971164,0.161723,0.0393311,0.218795,0.244325,0.187142,0.038375,0.300474,0.165504,0.30957,0.0594823,0.275501,0.0833035,0.180321,0.226656,0.352415,0.0993691,0.357122,0.0158448,0.149305,0.211737,0.208344,0.18608,0.820588,0.618697,0.7928,0.994128,0.645895,0.319135,0.779946,0.40037,0.887966,0.747391,0.258715,0.957918,0.584297,0.594996,0.502532,0.95725,0.497841,0.717305,0.574761,0.537749,0.85071,0.776257,0.693427,0.672691,0.618627,0.563932,0.605891,0.613179,0.910933,0.337536,0.478404,0.845626,0.727526,0.238636,0.823881,0.729076,0.835745,0.597895,0.296692,0.765365,0.321017,0.980856,0.934756,0.684209,0.802818,0.3301,0.771586,0.621274,0.782125,0.88599,0.766131,0.839899,0.557721,0.856644,0.774334,0.674517,0.818124,0.691757,0.926176,0.985673,0.500994,0.770937,0.603605,0.68675,0.362913,0.536554,0.911568,0.919426,0.787483,0.811924,0.642844,0.750581,0.751735,0.777165,0.769856,0.994872,0.926309,0.634157,0.5168,0.895193,0.426579,0.64581,0.812336,0.949151,0.548193,0.863135,0.528997,0.932674,0.907954,0.651837,0.670352,0.572808,0.860856,0.740382,0.873757,0.558334,0.932605,0.658073,0.671107,0.889449,0.932354,0.653985,0.234694,0.600714,0.855786
0.0834571,0.0927672,0.227936,0.132584,0.00691134,0.917568,0.151012,0.500164,0.228357,0.387568,0.15661,0.21442,0.305505,0.446439,0.252063,0.210462,0.22044,0.0485386,0.177453,0.0901179,0.393391,0.0950587,0.047207,0.0409107,0.160443,0.502143,0.176953,0.16119,0.105913,0.0538938,0.0714957,0.227127,0.000660057,0.172486,0.285216,0.0203603,0.29511,0.133715,0.257834,0.0506104,0.330333,0.227095,0.380149,0.0617011,0.299784,0.0558876,0.257992,0.289125,0.117914,0.169054,0.749509,0.626819,0.870882,0.878952,0.596507,0.381336,0.63544,0.418043,0.80668,0.82675,0.215081,0.797319,0.57784,0.643295,0.502742,0.921827,0.519203,0.677856,0.587582,0.571306,0.711829,0.843178,0.667743,0.767065,0.637281,0.514646,0.577733,0.569222,0.962223,0.359471,0.452431,0.9591,0.651695,0.3474,0.715429,0.697652,0.931651,0.632828,0.287042,0.665679,0.323271,0.719377,0.745395,0.767995,0.871398,0.357021,0.861808,0.63329,0.713552,0.907206,0.932937,0.845398,0.562218,0.869323,0.946043,0.782801,0.956669,0.835859,0.968954,0.653207,0.525082,0.885047,0.57791,0.670454,0.391006,0.476529,0.829399,0.905887,0.934004,0.875983,0.74513,0.694886,0.817881,0.913494,0.987047,0.86027,0.869483,0.603298,0.510948,0.882798,0.454698,0.660567,0.943475,0.799761,0.503553,0.994332,0.556361,0.808478,0.842917,0.62532,0.711437,0.630339,0.86055,0.76906,0.844619,0.54451,0.918305,0.625104,0.65921,0.936048,0.958311,0.654516,0.31385,0.573528,0.841555
0.0551755,0.104988,0.084993,0.0148854,0.162195,0.896796,0.0924616,0.476194,0.225742,0.364067,0.146535,0.277185,0.164861,0.444755,0.0806049,0.0411655,0.104431,0.0533676,0.111946,0.0843405,0.0329275,0.0380613,0.0089754,0.0713623,0.358987,0.428724,0.108644,0.0149791,0.0460913,0.125958,0.186357,0.228217,0.0978778,0.135805,0.266522,0.210159,0.21632,0.117286,0.190502,0.0490379,0.228698,0.158662,0.368174,0.151244,0.301019,0.0584514,0.160333,0.189681,0.057872,0.121009,0.830948,0.585721,0.840832,0.794588,0.554947,0.32915,0.96421,0.378959,0.952446,0.986056,0.156238,0.831538,0.648944,0.649589,0.528827,0.916324,0.513834,0.834005,0.601288,0.541319,0.947391,0.834395,0.641452,0.851179,0.642026,0.378507,0.606956,0.559832,0.95118,0.33293,0.546424,0.881989,0.771116,0.329707,0.783958,0.877246,0.99065,0.605218,0.193344,0.854837,0.337864,0.802567,0.796792,0.805896,0.941505,0.314234,0.800455,0.638369,0.661314,0.841607,0.942896,0.933928,0.515517,0.963075,0.828946,0.645048,0.876901,0.687123,0.823707,0.83695,0.451516,0.876811,0.711786,0.648962,0.332751,0.551128,0.910949,0.989031,0.884161,0.876041,0.599295,0.84207,0.784014,0.726506,0.9766,0.85042,0.975524,0.788255,0.467182,0.960017,0.489616,0.653447,0.996065,0.905057,0.562899,0.957086,0.39241,0.906314,0.968679,0.693798,0.789305,0.60569,0.721534,0.672373,0.793511,0.546023,0.843146,0.811811,0.789564,0.932914,0.956469,0.72661,0.300668,0.621353,0.863443
